//Name,ID,Enable,Text,BitNo
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot15),40745,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot15),821
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot16),40746,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot16),822
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot17),40747,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot17),823
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot18),40748,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot18),824
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot19),40749,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot19),825
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot20),40750,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot20),826
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot21),40751,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot21),827
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot22),40752,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot22),828
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot23),40753,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot23),829
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot24),40754,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot24),830
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot25),40755,True,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot25),831
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot1),40756,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot1),832
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot2),40757,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot2),833
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot3),40758,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot3),834
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot4),40759,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot4),835
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot5),40760,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot5),836
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot6),40761,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot6),837
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot7),40762,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot7),838
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot8),40763,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot8),839
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot9),40764,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot9),840
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot10),40765,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot10),841
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot11),40766,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot11),842
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot12),40767,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot12),843
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot13),40768,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot13),844
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot14),40769,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot14),845
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot15),40770,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot15),846
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot16),40771,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot16),847
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot17),40772,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot17),848
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot18),40773,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot18),849
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot19),40774,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot19),850
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot20),40775,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot20),851
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot21),40776,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot21),852
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot22),40777,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot22),853
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot23),40778,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot23),854
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot24),40779,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot24),855
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot25),40780,True,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot25),856
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot1),40781,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot1),857
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot2),40782,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot2),858
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot3),40783,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot3),859
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot4),40784,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot4),860
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot5),40785,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot5),861
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot6),40786,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot6),862
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot7),40787,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot7),863
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot8),40788,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot8),864
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot9),40789,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot9),865
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot10),40790,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot10),866
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot11),40791,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot11),867
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot12),40792,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot12),868
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot13),40793,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot13),869
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot14),40794,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot14),870
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot15),40795,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot15),871
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot16),40796,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot16),872
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot17),40797,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot17),873
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot18),40798,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot18),874
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot19),40799,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot19),875
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot20),40800,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot20),876
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot21),40801,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot21),877
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot22),40802,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot22),878
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot23),40803,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot23),879
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot24),40804,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot24),880
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot25),40805,True,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot25),881
EFEM-Robot_VacuumOnError(LowerArm),40806,True,EFEM-Robot_VacuumOnError(LowerArm),882
EFEM-Robot_VacuumOnError(UpperArm),40807,True,EFEM-Robot_VacuumOnError(UpperArm),883
EFEM-Robot_VacuumOffError(LowerArm),40808,True,EFEM-Robot_VacuumOffError(LowerArm),884
EFEM-Robot_VacuumOffError(UpperArm),40809,True,EFEM-Robot_VacuumOffError(UpperArm),885
EFEM-Aligner1_GetStatusError,50001,True,EFEM-Aligner1_GetStatusError,886
EFEM-Aligner1_HomeError,50002,True,EFEM-Aligner1_HomeError,887
EFEM-Aligner1_ResetError,50003,True,EFEM-Aligner1_ResetError,888
EFEM-Aligner1_AlignmentError,50004,True,EFEM-Aligner1_AlignmentError,889
EFEM-Aligner1_ToAngleError,50005,True,EFEM-Aligner1_ToAngleError,890
EFEM-Aligner1_GetAlignerDegreeError,50006,True,EFEM-Aligner1_GetAlignerDegreeError,891
EFEM-Aligner1_SetAlignerDegreeError,50007,True,EFEM-Aligner1_SetAlignerDegreeError,892
EFEM-Aligner1_AlignerVacuumOnError,50008,True,EFEM-Aligner1_AlignerVacuumOnError,893
EFEM-Aligner1_AlignerVacuumOffError,50009,True,EFEM-Aligner1_AlignerVacuumOffError,894
EFEM-IO_SignalTowerError(AllOff),60001,True,EFEM-IO_SignalTowerError(AllOff),895
EFEM-IO_SignalTowerError(RedOn),60002,True,EFEM-IO_SignalTowerError(RedOn),896
EFEM-IO_SignalTowerError(RedOff),60003,True,EFEM-IO_SignalTowerError(RedOff),897
EFEM-IO_SignalTowerError(RedFlash),60004,True,EFEM-IO_SignalTowerError(RedFlash),898
EFEM-IO_SignalTowerError(YellowOn),60005,True,EFEM-IO_SignalTowerError(YellowOn),899
EFEM-IO_SignalTowerError(YellowOff),60006,True,EFEM-IO_SignalTowerError(YellowOff),900
EFEM-IO_SignalTowerError(YellowFlash),60007,True,EFEM-IO_SignalTowerError(YellowFlash),901
EFEM-IO_SignalTowerError(GreenOn),60008,True,EFEM-IO_SignalTowerError(GreenOn),902
EFEM-IO_SignalTowerError(GreenOff),60009,True,EFEM-IO_SignalTowerError(GreenOff),903
EFEM-IO_SignalTowerError(GreenFlash),60010,True,EFEM-IO_SignalTowerError(GreenFlash),904
EFEM-IO_SetFFUVoltageError,60011,True,EFEM-IO_SetFFUVoltageError,905
EFEM-IO_GetPressureDifferenceError,60012,True,EFEM-IO_GetPressureDifferenceError,906
EFEM-IO_BuzzerOnError,60013,True,EFEM-IO_BuzzerOnError,907
EFEM-IO_BuzzerOffError,60014,True,EFEM-IO_BuzzerOffError,908
EFEM-IO_BuzzerFlashError,60015,True,EFEM-IO_BuzzerFlashError,909
EFEM-IO_GetEFEMInterlockError,60016,True,EFEM-IO_GetEFEMInterlockError,910
EFEM-IO_SetEFEMInterlockOnError,60017,True,EFEM-IO_SetEFEMInterlockOnError,911
EFEM-IO_SetEFEMInterlockOffError,60018,True,EFEM-IO_SetEFEMInterlockOffError,912
EFEM-IO_GetEQInterlockError,60019,True,EFEM-IO_GetEQInterlockError,913
EFEM-BarcodeReader_P1_ReadError,70001,True,EFEM-BarcodeReader_P1_ReadError,914
EFEM-BarcodeReader_P2_ReadError,70002,True,EFEM-BarcodeReader_P2_ReadError,915
EFEM-OCRReader_P1_ReadError,80001,True,EFEM-OCRReader_P1_ReadError,916
EFEM-OCRReader_P2_ReadError,80002,True,EFEM-OCRReader_P2_ReadError,917
EFEM-OCRReader_P1_ConnectError,80003,True,EFEM-OCRReader_P1_ConnectError,918
EFEM-OCRReader_P2_ConnectError,80004,True,EFEM-OCRReader_P2_ConnectError,919
EQP-DataAnalysisError,10010,True,EQP-DataAnalysisError,920
EQP_PT_PLC_ReturnHomeBlockError,10011,True,EQP_PT_PLC_ReturnHomeBlockError,921
EQP_PT_PLC_ReturnHomeError,10012,True,EQP_PT_PLC_ReturnHomeError,922
EQP_PT_PLC_MoveToSafePointError,10013,True,EQP_PT_PLC_MoveToSafePointError,923
EQP_PT_PLC_MoveTimeoutError,10014,True,EQP_PT_PLC_MoveTimeoutError,924
EQP_HTW_ReturnHome_TimeoutError,10015,True,EQP_HTW_ReturnHome_TimeoutError,925
EQP_HTW_DD_TimeoutError,10016,True,EQP_HTW_DD_TimeoutError,926
EQP_HTW_Z_TimeoutError,10017,True,EQP_HTW_Z_TimeoutError,927
EQP_HTW_X_TimeoutError,10018,True,EQP_HTW_X_TimeoutError,928
